Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-03-31 00:00:00-04:00,42.783520668992416,43.026436094991695,42.358417225603525,42.98088836669922,6237000,0.0,0
2015-04-01 00:00:00-04:00,42.707609166428576,42.76074963237448,42.29769118169183,42.42673873901367,4704700,0.0,0
2015-04-02 00:00:00-04:00,42.441915463147666,42.70760327733866,42.13067992547535,42.16104507446289,5912800,0.0,0
2015-04-06 00:00:00-04:00,42.419139098911565,43.83867638041132,41.94089818212512,43.26175308227539,7784700,0.0,0
2015-04-07 00:00:00-04:00,43.02644000254553,43.17067014489988,42.63170167550248,42.867027282714844,4364200,0.0,0
2015-04-08 00:00:00-04:00,42.78352018636465,43.21621346503105,42.66206247473514,43.071983337402344,4925800,0.0,0
2015-04-09 00:00:00-04:00,42.98846927244612,43.38320745501023,42.95051429053754,43.05678939819336,5385400,0.0,0
2015-04-10 00:00:00-04:00,43.17825855767368,43.28453369358512,42.912567822114816,43.15548324584961,3712300,0.0,0
2015-04-13 00:00:00-04:00,43.208608953733986,44.3776409194398,43.17065397215226,44.332096099853516,9402700,0.0,0
2015-04-14 00:00:00-04:00,44.149925975964784,44.47634416188226,43.998103092503996,44.27897644042969,4561700,0.0,0
2015-04-15 00:00:00-04:00,44.52188915103667,45.02290260852511,44.44597626609571,44.909034729003906,4734800,0.0,0
2015-04-16 00:00:00-04:00,44.68129092535771,44.90143389411294,44.491513103143845,44.71924591064453,3919900,0.0,0
2015-04-17 00:00:00-04:00,44.44597384781348,44.461156423975595,43.9297778414228,44.354881286621094,5091300,0.0,0
2015-04-20 00:00:00-04:00,44.537062031413875,44.94698286015853,44.50669977785429,44.559837341308594,3552800,0.0,0
2015-04-21 00:00:00-04:00,44.57503616444016,44.764814073320395,43.85387953153904,44.19548034667969,3641800,0.0,0
2015-04-22 00:00:00-04:00,44.187871182881615,44.248601481123146,43.656492656388245,44.14232635498047,3622600,0.0,0
2015-04-23 00:00:00-04:00,43.83869464543893,44.468758659755146,43.694464484757574,44.18788528442383,3775400,0.0,0
2015-04-24 00:00:00-04:00,43.929789455609274,44.172704946864656,43.5046887938029,43.762786865234375,3953600,0.0,0
2015-04-27 00:00:00-04:00,43.884241864858346,44.537075396893734,43.85387670640622,44.377662658691406,3909100,0.0,0
2015-04-28 00:00:00-04:00,44.187871659233124,44.65093005308661,44.04364154302468,44.52947235107422,3464800,0.0,0
2015-04-29 00:00:00-04:00,44.37006135479134,45.00012230311359,44.03605048966519,44.855892181396484,4709600,0.0,0
2015-04-30 00:00:00-04:00,44.79515711651765,45.06084781241177,44.44596660900178,44.65851974487305,3988000,0.0,0
2015-05-01 00:00:00-04:00,44.817935319063686,45.083623136334786,44.65852262870103,45.03807830810547,3016100,0.0,0
2015-05-04 00:00:00-04:00,45.235440608190665,45.40244601391919,45.03048021819103,45.15953063964844,3808600,0.0,0
2015-05-05 00:00:00-04:00,43.732397545212024,44.68887640165711,43.64889484826454,44.332096099853516,8422500,0.0,0
2015-05-06 00:00:00-04:00,44.32452793474333,44.392848097771456,43.671691464870335,44.19548034667969,6647000,0.0,0
2015-05-07 00:00:00-04:00,44.370072351275475,44.3776621929184,43.74760108844457,44.1043815612793,5785600,0.0,0
2015-05-08 00:00:00-04:00,44.59020357962451,44.840708828344034,44.46115313966953,44.62815856933594,4051600,0.0,0
2015-05-11 00:00:00-04:00,44.58260375144695,45.197484911757385,44.33209854258098,45.015296936035156,5284300,0.0,0
2015-05-12 00:00:00-04:00,44.93180136900621,45.918648475880886,44.817936399906884,45.68332290649414,7415800,0.0,0
2015-05-13 00:00:00-04:00,45.93580356620956,46.563174391183274,45.93580356620956,46.16532897949219,7257200,0.47,0
2015-05-14 00:00:00-04:00,46.50195965663438,46.56316798165707,46.1653226247303,46.31068801879883,4121700,0.47,0
2015-05-15 00:00:00-04:00,46.356603475742745,46.433110978653076,45.95110845688453,46.050567626953125,3653600,0.47,0
2015-05-18 00:00:00-04:00,46.15002949643921,46.249491584609636,45.82869448345279,46.05821990966797,3998400,0.47,0
2015-05-19 00:00:00-04:00,45.897543667113716,46.058211143025744,45.53795205272372,45.82868576049805,5030700,0.47,0
2015-05-20 00:00:00-04:00,45.79043910813444,46.11942663182076,45.44615241836552,46.00466537475586,4926200,0.47,0
2015-05-21 00:00:00-04:00,46.09647484772114,48.00919164638177,46.05822109546278,47.221153259277344,10752700,0.47,0
2015-05-22 00:00:00-04:00,47.106391806257044,47.664904793514104,47.09874222279298,47.267059326171875,5323500,0.47,0
2015-05-26 00:00:00-04:00,47.25175393806811,47.259406439571706,46.402510141343235,46.540225982666016,4579800,0.47,0
2015-05-27 00:00:00-04:00,46.58611661688219,46.78504074170539,46.356591250109815,46.632022857666016,2667700,0.47,0
2015-05-28 00:00:00-04:00,46.44075754167688,46.72383876853628,46.13472173202027,46.685585021972656,3710000,0.47,0
2015-05-29 00:00:00-04:00,46.84625037550291,46.88450412032463,45.91284382527006,46.142372131347656,4545300,0.47,0
2015-06-01 00:00:00-04:00,46.39484664213181,46.53256245080962,45.905191730643374,46.08881378173828,2836700,0.47,0
2015-06-02 00:00:00-04:00,45.958754086911846,46.4943153169439,45.91284783796947,46.13472366333008,3004600,0.47,0
2015-06-03 00:00:00-04:00,46.134724812768106,46.44076064286094,46.004661482051745,46.16532897949219,2639400,0.47,0
2015-06-04 00:00:00-04:00,45.80573608625432,45.92050024909925,45.0023957020615,45.07890319824219,6019300,0.47,0
2015-06-05 00:00:00-04:00,44.98707688910934,45.3466684082946,44.85701361025592,45.30076217651367,3299100,0.47,0
2015-06-08 00:00:00-04:00,45.17071673502051,45.499704229598265,45.124810485111766,45.2319221496582,2805800,0.47,0
2015-06-09 00:00:00-04:00,44.94883693632498,45.43849188448932,44.89528110878036,45.27782440185547,2467600,0.47,0
2015-06-10 00:00:00-04:00,45.56090137677929,45.83633298910416,45.45378973166928,45.72922134399414,3149100,0.47,0
2015-06-11 00:00:00-04:00,45.8210383682198,46.073518360145684,45.70627712345033,46.01231002807617,2967600,0.47,0
2015-06-12 00:00:00-04:00,45.83633940909204,46.04291314726908,45.49970234608529,45.62211608886719,2878300,0.47,0
2015-06-15 00:00:00-04:00,45.216616381490425,45.270172209399185,44.78051725790552,44.91058349609375,2791800,0.47,0
2015-06-16 00:00:00-04:00,44.895276402985736,45.04064178843096,44.68105311526154,44.84172058105469,2343000,0.47,0
2015-06-17 00:00:00-04:00,44.941181745704235,45.124800869062234,44.32146063758098,44.64279556274414,4112400,0.47,0
2015-06-18 00:00:00-04:00,44.75757322920129,45.42319786002453,44.65811113815784,44.94884490966797,5450500,0.47,0
2015-06-19 00:00:00-04:00,44.711667472015144,44.98709916191948,44.44388828381607,44.459190368652344,6871100,0.47,0
2015-06-22 00:00:00-04:00,44.2602662778211,44.86468549654597,44.2602662778211,44.573951721191406,4133100,0.47,0
2015-06-23 00:00:00-04:00,44.642799451700924,44.70400777720118,44.08428661509231,44.28321075439453,3397800,0.47,0
2015-06-24 00:00:00-04:00,44.26791784603273,44.306171598110375,43.862422820576164,43.98483657836914,2373700,0.47,0
2015-06-25 00:00:00-04:00,43.92360993306441,44.00776990370233,43.319190979003906,43.319190979003906,3129200,0.47,0
2015-06-26 00:00:00-04:00,43.3192059846915,43.41101848550362,43.10498265327789,43.288604736328125,3582400,0.47,0
2015-06-29 00:00:00-04:00,43.02847989354668,43.227401163400245,42.46231441714537,42.50822067260742,2681400,0.47,0
2015-06-30 00:00:00-04:00,43.00551521480608,43.81650802621452,42.255730729650494,42.408748626708984,7572800,0.47,0
2015-07-01 00:00:00-04:00,42.5923740918735,42.60002659307807,42.095069500817246,42.42405700683594,5230500,0.47,0
2015-07-02 00:00:00-04:00,42.59237123559075,42.93666080235614,42.49291207519375,42.73773956298828,4948200,0.47,0
2015-07-06 00:00:00-04:00,42.485256433527276,42.78363972980623,42.19452563737395,42.278682708740234,3064800,0.47,0
2015-07-07 00:00:00-04:00,42.22513841582518,42.30164884511174,41.42945038126605,42.11802673339844,4512400,0.47,0
2015-07-08 00:00:00-04:00,41.84258826803373,41.98030409993562,41.16931411048445,41.29937744140625,4231500,0.47,0
2015-07-09 00:00:00-04:00,41.888487050287374,42.01855035802141,41.13105010986328,41.13105010986328,3743500,0.47,0
2015-07-10 00:00:00-04:00,41.68958474943443,41.75844268434357,41.077512919764374,41.184627532958984,3979200,0.47,0
2015-07-13 00:00:00-04:00,41.46768959862987,41.59775290495698,41.2993696317845,41.54419708251953,3399100,0.47,0
2015-07-14 00:00:00-04:00,41.55186478716867,41.628372299054796,41.299384744510334,41.46770477294922,2925200,0.47,0
2015-07-15 00:00:00-04:00,41.398833497000524,41.50594514653594,40.748508181348456,40.91682815551758,4180300,0.47,0
2015-07-16 00:00:00-04:00,41.22285252539782,41.352915801364745,40.65668735362251,40.83265686035156,4587500,0.47,0
2015-07-17 00:00:00-04:00,40.67199225705418,40.83265969802815,40.12878162219574,40.23589324951172,6374700,0.47,0
2015-07-20 00:00:00-04:00,40.258864976560325,40.53429668043367,40.16705538146068,40.350677490234375,3986600,0.47,0
2015-07-21 00:00:00-04:00,40.22059661665988,40.228249115974435,39.74624380922488,39.89160919189453,5266600,0.47,0
2015-07-22 00:00:00-04:00,39.77685598068336,39.96812764204377,39.57793181846713,39.60088348388672,4665400,0.47,0
2015-07-23 00:00:00-04:00,39.60087835302268,39.94516788257854,39.37135297284329,39.417259216308594,4148500,0.47,0
2015-07-24 00:00:00-04:00,39.36370657714005,39.43256448862368,38.73633579187748,38.77458953857422,3527600,0.47,0
2015-07-27 00:00:00-04:00,38.55272162575019,38.713389145960555,38.33084576341717,38.60627746582031,3435900,0.47,0
2015-07-28 00:00:00-04:00,38.7745925494925,39.7539025501283,38.72868629874744,39.63148880004883,5544900,0.47,0
2015-07-29 00:00:00-04:00,39.50907222036519,40.059935515557505,39.34075223159558,39.94517135620117,3945800,0.47,0
2015-07-30 00:00:00-04:00,39.72329312666727,39.945168931381474,39.554976066688944,39.76919937133789,3039300,0.47,0
2015-07-31 00:00:00-04:00,40.01403209898966,40.090542516831405,39.53967918266693,39.59323501586914,4019900,0.47,0
2015-08-03 00:00:00-04:00,39.463164177973155,39.67738747003927,39.14182632130053,39.27189254760742,3838900,0.47,0
2015-08-04 00:00:00-04:00,39.271895273638485,39.922217694594266,37.90238960469894,37.97889709472656,7360500,0.47,0
2015-08-05 00:00:00-04:00,38.35379822337479,38.60627532418891,38.032460282205456,38.18547821044922,7088100,0.47,0
2015-08-06 00:00:00-04:00,38.10896812595437,38.30023979366802,37.833536457474864,38.05541229248047,5833200,0.47,0
2015-08-07 00:00:00-04:00,37.91769721232871,38.009506797456396,37.56575511862009,37.634613037109375,5430000,0.47,0
2015-08-10 00:00:00-04:00,37.96360220627852,38.43030557216862,37.96360220627852,38.26963806152344,6008600,0.47,0
2015-08-11 00:00:00-04:00,37.871791011659575,37.94829851294036,37.313278080302375,37.435691833496094,6288300,0.47,0
2015-08-12 00:00:00-04:00,37.265747629528526,37.98417659521386,36.94901980386128,37.91465377807617,6200000,0.47,0
